[84, array([0.5079, 0.0112]), array([0.5031, 0.0078]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0081]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0081]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0081]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0081]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0084]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0084]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0087]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0087]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.009 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.009 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.009 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504, 0.009]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.009 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.009 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.009 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507, 0.009]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.009 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0093]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0093]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0096]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0096]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0099]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0099]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0102]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0102]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0105]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0105]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0108]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0108]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0111]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0111]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0114]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0114]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504 , 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.507 , 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5076, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5079, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5082, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5085, 0.0117]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5088, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5091, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5094, 0.0117]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5031, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5034, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5037, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.504, 0.012]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5043, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5046, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5049, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5052, 0.012 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5055, 0.012 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5058, 0.012 ]), 0.7854, 0.0]
[84, array([0.5079, 0.0112]), array([0.5061, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5064, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5067, 0.012 ]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.507, 0.012]), 0.7854, 1.0]
[84, array([0.5079, 0.0112]), array([0.5073, 0.012 ]), 0.7854, 1.0]
